key,0,1,2,3,4,5,6,7
17.13,"Titanium Mask of Scouting","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#69","Yellow Crafters' Scrip"
17.14,"Hardsilver Alembic","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#69","Yellow Crafters' Scrip"
17.15,"Titanium Frypan","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#69","Yellow Crafters' Scrip"
17.16,"Titanium Kite Shield","Lv. 50-60",54,55,0,3,"CollectablesShopRefine#71","Yellow Crafters' Scrip"
17.17,"Titanium Sollerets of Fending","Lv. 50-60",54,55,0,3,"CollectablesShopRefine#71","Yellow Crafters' Scrip"
17.18,"Titanium Cuirass of Maiming","Lv. 50-60",54,55,0,3,"CollectablesShopRefine#71","Yellow Crafters' Scrip"
17.19,"Titanium Nugget","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#72","Yellow Crafters' Scrip"
17.20,"Titanium Tassets of Fending","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#74","Yellow Crafters' Scrip"
17.21,"Titanium Vambraces of Maiming","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#74","Yellow Crafters' Scrip"
17.22,"Titanium Headgear of Striking","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#74","Yellow Crafters' Scrip"
17.23,"Titanium Vambraces of Scouting","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#74","Yellow Crafters' Scrip"
17.24,"Titanium Hoplon","Lv. 50-60",56,57,0,3,"CollectablesShopRefine#75","Yellow Crafters' Scrip"
17.25,"Titanium Mail of Striking","Lv. 50-60",56,57,0,3,"CollectablesShopRefine#75","Yellow Crafters' Scrip"
17.26,"Titanium Alembic","Lv. 50-60",56,57,0,3,"CollectablesShopRefine#75","Yellow Crafters' Scrip"
17.27,"Mandragoras Frypan","Lv. 50-60",56,57,0,3,"CollectablesShopRefine#75","Yellow Crafters' Scrip"
17.28,"Adamantite Helm of Fending","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
17.29,"Adamantite Gauntlets of Fending","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
17.30,"Adamantite Tassets of Fending","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
17.31,"Adamantite Sabatons of Fending","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
17.32,"Adamantite Helm of Maiming","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
17.33,"Adamantite Gauntlets of Maiming","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
17.34,"Adamantite Tassets of Maiming","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
17.35,"Adamantite Sabatons of Maiming","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
17.36,"Adamantite Scutum","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
17.37,"Adamantite Armor of Fending","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
17.38,"Adamantite Chain Hose of Fending","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
17.39,"Adamantite Armor of Maiming","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
17.40,"Adamantite Chain Hose of Maiming","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
17.41,"Adamantite Circlet of Fending","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
17.42,"Adamantite Plate Belt of Fending","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
17.43,"Titanium Ingot","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#80","Yellow Crafters' Scrip"
17.44,"Adamantite Hoplon","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
17.45,"Adamantite Lorica of Fending","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
17.46,"Heavy Adamantite Gauntlets of Fending","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
17.47,"Adamantite Mail of Maiming","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
17.48,"Adamantite Leg Guards of Maiming","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
17.49,"Aurum Regis Sollerets of Healing","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
17.50,"Adamantite Alembic","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
17.51,"Adamantite Frypan","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
17.52,"High Steel Hoplon","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#76","Yellow Crafters' Scrip"
17.53,"High Steel Armguards of Fending","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#77","Yellow Crafters' Scrip"
17.54,"High Steel Scale Mail of Maiming","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#77","Yellow Crafters' Scrip"
17.55,"High Steel Bomb Frypan","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#77","Yellow Crafters' Scrip"
17.56,"High Steel Barbut of Fending","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#79","Yellow Crafters' Scrip"
17.57,"High Steel Sollerets of Fending","Lv. 61-70",62,63,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
17.58,"High Steel Mail of Maiming","Lv. 61-70",62,63,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
17.59,"High Steel Gauntlets of Maiming","Lv. 61-70",62,63,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
17.60,"High Steel Plate Belt of Maiming","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#79","Yellow Crafters' Scrip"
17.61,"Doman Iron Gauntlets of Fending","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#85","Yellow Crafters' Scrip"
17.62,"Doman Iron Greaves of Fending","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#85","Yellow Crafters' Scrip"
17.63,"Tigerskin Coat of Maiming","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
17.64,"Doman Iron Tassets of Maiming","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#85","Yellow Crafters' Scrip"
17.65,"Doman Iron Alembic","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
17.66,"Doman Iron Frypan","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
17.67,"Doman Steel Shield","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
17.68,"Doman Steel Armet of Fending","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
17.69,"Doman Steel Gauntlets of Fending","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#88","Yellow Crafters' Scrip"
17.70,"Doman Steel Tabard of Maiming","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
17.71,"Doman Steel Gauntlets of Striking","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#88","Yellow Crafters' Scrip"
17.72,"Doman Steel Greaves of Scouting","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#88","Yellow Crafters' Scrip"
17.73,"Doman Steel Alembic","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
17.74,"Doman Steel Frypan Caliente","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
17.75,"Molybdenum Headgear of Fending","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
17.76,"Molybdenum Greaves of Fending","Lv. 61-70",70,69,0,3,"CollectablesShopRefine#93","Yellow Crafters' Scrip"
17.77,"Molybdenum Plate Belt of Fending","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
17.78,"Molybdenum Headgear of Maiming","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
17.79,"Molybdenum Armguards of Maiming","Lv. 61-70",70,69,0,3,"CollectablesShopRefine#93","Yellow Crafters' Scrip"
17.80,"Molybdenum Plate Belt of Maiming","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
17.81,"Molybdenum Armguards of Striking","Lv. 61-70",70,69,0,3,"CollectablesShopRefine#93","Yellow Crafters' Scrip"
17.82,"Molybdenum Tassets of Fending","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
17.83,"Molybdenum Tassets of Maiming","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
17.84,"Molybdenum Alembic","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
17.85,"Molybdenum Frypan","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
17.86,"Deepgold Cuirass of Fending","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
17.87,"Deepgold Gauntlets of Fending","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
17.88,"Deepgold Sollerets of Fending","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
17.89,"Deepgold Plate Belt of Maiming","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
17.90,"Deepgold Plate Belt of Striking","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
17.91,"Deepgold Mask of Scouting","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
17.92,"Deepgold Plate Belt of Healing","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
17.93,"Deepgold Alembic","Lv. 71-80",70,71,0,3,"CollectablesShopRefine#87","Yellow Crafters' Scrip"
17.94,"Deepgold Shield","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
17.95,"Deepgold Wings of Fending","Lv. 71-80",72,72,0,3,"CollectablesShopRefine#89","Yellow Crafters' Scrip"
17.96,"Deepgold Mail of Fending","Lv. 71-80",72,73,0,3,"CollectablesShopRefine#92","Yellow Crafters' Scrip"
17.97,"Deepgold Tassets of Fending","Lv. 71-80",72,72,0,3,"CollectablesShopRefine#89","Yellow Crafters' Scrip"
17.98,"Deepgold Sollerets of Maiming","Lv. 71-80",72,72,0,3,"CollectablesShopRefine#89","Yellow Crafters' Scrip"
17.99,"Deepgold Tassets of Aiming","Lv. 71-80",72,72,0,3,"CollectablesShopRefine#89","Yellow Crafters' Scrip"
17.100,"Deepgold Tassets of Scouting","Lv. 71-80",72,72,0,3,"CollectablesShopRefine#89","Yellow Crafters' Scrip"
17.101,"Deepgold Tassets of Casting","Lv. 71-80",72,72,0,3,"CollectablesShopRefine#89","Yellow Crafters' Scrip"
17.102,"Bluespirit Sabatons of Fending","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
17.103,"Bluespirit Plate Belt of Fending","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
17.104,"Bluespirit Helm of Maiming","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
17.105,"Bluespirit Cuirass of Maiming","Lv. 71-80",74,75,0,3,"CollectablesShopRefine#96","Yellow Crafters' Scrip"
17.106,"Bluespirit Gauntlets of Maiming","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
17.107,"Bluespirit Sabatons of Maiming","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
17.108,"Bluespirit Greaves of Casting","Lv. 71-80",74,74,0,3,"CollectablesShopRefine#95","Yellow Crafters' Scrip"
17.109,"Bluespirit Porxie Frypan","Lv. 71-80",74,75,0,3,"CollectablesShopRefine#96","Yellow Crafters' Scrip"
17.110,"Titanbronze Tassets of Maiming","Lv. 71-80",76,76,0,3,"CollectablesShopRefine#97","Yellow Crafters' Scrip"
17.111,"Titanbronze Tassets of Aiming","Lv. 71-80",76,76,0,3,"CollectablesShopRefine#97","Yellow Crafters' Scrip"
17.112,"Titanbronze Headband of Scouting","Lv. 71-80",76,76,0,3,"CollectablesShopRefine#97","Yellow Crafters' Scrip"
17.113,"Titanbronze Tassets of Scouting","Lv. 71-80",76,76,0,3,"CollectablesShopRefine#97","Yellow Crafters' Scrip"
17.114,"Titanbronze Tassets of Healing","Lv. 71-80",76,76,0,3,"CollectablesShopRefine#97","Yellow Crafters' Scrip"
17.115,"Titanbronze Tassets of Casting","Lv. 71-80",76,76,0,3,"CollectablesShopRefine#97","Yellow Crafters' Scrip"
17.116,"Titanbronze Alembic","Lv. 71-80",76,77,0,3,"CollectablesShopRefine#98","Yellow Crafters' Scrip"
17.117,"Titanbronze Moogle Frypan","Lv. 71-80",76,77,0,3,"CollectablesShopRefine#98","Yellow Crafters' Scrip"
17.118,"Dwarven Mythril Shield","Lv. 71-80",80,79,0,3,"CollectablesShopRefine#100","White Crafters' Scrip"
17.119,"Dwarven Mythril Helm of Fending","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
17.120,"Dwarven Mythril Helm of Maiming","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
17.121,"Dwarven Mythril Chainmail of Maiming","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
17.122,"Dwarven Mythril Plate Belt of Maiming","Lv. 71-80",80,78,0,3,"CollectablesShopRefine#99","White Crafters' Scrip"
17.123,"Dwarven Mythril Plate Belt of Aiming","Lv. 71-80",80,79,0,3,"CollectablesShopRefine#100","White Crafters' Scrip"
17.124,"Dwarven Mythril Plate Belt of Scouting","Lv. 71-80",80,79,0,3,"CollectablesShopRefine#100","White Crafters' Scrip"
17.125,"Dwarven Mythril Plate Belt of Healing","Lv. 71-80",80,79,0,3,"CollectablesShopRefine#100","White Crafters' Scrip"
17.126,"Dwarven Mythril Alembic","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
17.127,"Dwarven Mythril Frypan","Lv. 71-80",80,80,0,3,"CollectablesShopRefine#101","White Crafters' Scrip"
18.0,"Agate Ring of Fending","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
18.1,"Agate Ring of Aiming","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
18.2,"Agate Ring of Healing","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
18.3,"Yeti Staff","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
18.4,"Mythrite Circlet of Striking","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
18.5,"Mythrite Bangle of Slaying","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
18.6,"Mythrite Earrings of Casting","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
18.7,"Mythrite Goggles of Gathering","Lv. 50-60",50,51,0,3,"CollectablesShopRefine#66","Yellow Crafters' Scrip"
18.8,"Mythrite Earblades of Fending","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#67","Yellow Crafters' Scrip"
18.9,"Mythrite Bracelet of Healing","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#67","Yellow Crafters' Scrip"
18.10,"Mythrite Needle","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#67","Yellow Crafters' Scrip"
18.11,"Yeti Fang Earrings","Lv. 50-60",52,52,0,3,"CollectablesShopRefine#67","Yellow Crafters' Scrip"
18.12,"Mythrite Planisphere","Lv. 50-60",52,53,0,3,"CollectablesShopRefine#68","Yellow Crafters' Scrip"
18.13,"Yeti Fang Ring of Slaying","Lv. 50-60",52,53,0,3,"CollectablesShopRefine#68","Yellow Crafters' Scrip"
18.14,"Mythrite Necklace of Aiming","Lv. 50-60",52,53,0,3,"CollectablesShopRefine#68","Yellow Crafters' Scrip"
18.15,"Yeti Fang Ring of Casting","Lv. 50-60",52,53,0,3,"CollectablesShopRefine#68","Yellow Crafters' Scrip"
18.16,"Hardsilver Staff","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#69","Yellow Crafters' Scrip"
18.17,"Hardsilver Monocle of Healing","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#69","Yellow Crafters' Scrip"
18.18,"Mormorion Ring of Slaying","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#69","Yellow Crafters' Scrip"
18.19,"Hardsilver Needle","Lv. 50-60",54,54,0,3,"CollectablesShopRefine#69","Yellow Crafters' Scrip"
18.20,"Hardsilver Star Globe","Lv. 50-60",54,55,0,3,"CollectablesShopRefine#71","Yellow Crafters' Scrip"
18.21,"Hardsilver Earrings of Fending","Lv. 50-60",54,55,0,3,"CollectablesShopRefine#71","Yellow Crafters' Scrip"
18.22,"Hardsilver Bangle of Aiming","Lv. 50-60",54,55,0,3,"CollectablesShopRefine#71","Yellow Crafters' Scrip"
18.23,"Hardsilver Earrings of Healing","Lv. 50-60",54,55,0,3,"CollectablesShopRefine#71","Yellow Crafters' Scrip"
18.24,"Star Ruby","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#73","Yellow Crafters' Scrip"
18.25,"Opal Ring of Slaying","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#74","Yellow Crafters' Scrip"
18.26,"Opal Bracelet of Casting","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#74","Yellow Crafters' Scrip"
18.27,"Dragon Fang Needle","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#74","Yellow Crafters' Scrip"
18.28,"Dragon Fang Earrings","Lv. 50-60",56,56,0,3,"CollectablesShopRefine#74","Yellow Crafters' Scrip"
18.29,"Hardsilver Pole","Lv. 50-60",56,57,0,3,"CollectablesShopRefine#75","Yellow Crafters' Scrip"
18.30,"Opal Earrings of Fending","Lv. 50-60",56,57,0,3,"CollectablesShopRefine#75","Yellow Crafters' Scrip"
18.31,"Opal Earrings of Aiming","Lv. 50-60",56,57,0,3,"CollectablesShopRefine#75","Yellow Crafters' Scrip"
18.32,"Hardsilver Earrings of Gathering","Lv. 50-60",56,57,0,3,"CollectablesShopRefine#75","Yellow Crafters' Scrip"
18.33,"Aurum Regis Bracelet of Fending","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
18.34,"Aurum Regis Bracelet of Slaying","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
18.35,"Aurum Regis Earrings of Slaying","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
18.36,"Aurum Regis Bracelet of Aiming","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
18.37,"Aurum Regis Earrings of Healing","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
18.38,"Aurum Regis Bracelet of Casting","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
18.39,"Aurum Regis Earrings of Casting","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
18.40,"Goblin Jig","Lv. 50-60",58,58,0,3,"CollectablesShopRefine#78","Yellow Crafters' Scrip"
18.41,"Aurum Regis Longpole","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
18.42,"Aurum Regis Orrery","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
18.43,"Griffin Talon Ring of Fending","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
18.44,"Griffin Talon Ring of Slaying","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
18.45,"Griffin Talon Ring of Healing","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
18.46,"Citrine Choker of Fending","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
18.47,"Citrine Choker of Aiming","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
18.48,"Citrine Choker of Casting","Lv. 50-60",59,59,0,3,"CollectablesShopRefine#81","Yellow Crafters' Scrip"
18.49,"Citrine","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
18.50,"Bladed Steel Jig","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
18.51,"Aurum Regis Planisphere","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
18.52,"Aurum Regis Staff","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
18.53,"Aurum Regis Circlet of Healing","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
18.54,"Chrysolite Earrings of Fending","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
18.55,"Chrysolite Bracelet of Slaying","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
18.56,"Chrysolite Ring of Aiming","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
18.57,"Griffin Talon Needle","Lv. 50-60",60,60,0,3,"CollectablesShopRefine#84","Yellow Crafters' Scrip"
18.58,"Triphane Earrings of Fending","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#77","Yellow Crafters' Scrip"
18.59,"Triphane Earrings of Aiming","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#77","Yellow Crafters' Scrip"
18.60,"Triphane Choker of Slaying","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#77","Yellow Crafters' Scrip"
18.61,"Triphane Choker of Healing","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#77","Yellow Crafters' Scrip"
18.62,"Triphane Bracelet of Healing","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#76","Yellow Crafters' Scrip"
18.63,"Triphane Ring of Fending","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#76","Yellow Crafters' Scrip"
18.64,"Triphane Ring of Aiming","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#76","Yellow Crafters' Scrip"
18.65,"Triphane Ring of Casting","Lv. 61-70",60,61,0,3,"CollectablesShopRefine#76","Yellow Crafters' Scrip"
18.66,"Dual-plated Koppranickel Planisphere","Lv. 61-70",62,63,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
18.67,"Koppranickel Earrings of Slaying","Lv. 61-70",62,63,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
18.68,"Koppranickel Earrings of Healing","Lv. 61-70",62,63,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
18.69,"Koppranickel Necklace of Aiming","Lv. 61-70",62,63,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
18.70,"Koppranickel Necklace of Casting","Lv. 61-70",62,63,0,3,"CollectablesShopRefine#83","Yellow Crafters' Scrip"
18.71,"Koppranickel Bracelet of Fending","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#79","Yellow Crafters' Scrip"
18.72,"Koppranickel Bracelet of Healing","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#79","Yellow Crafters' Scrip"
18.73,"Muudhorn Ring of Slaying","Lv. 61-70",62,62,0,3,"CollectablesShopRefine#79","Yellow Crafters' Scrip"
18.74,"Durium Staff","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
18.75,"Star Spinel Earrings of Healing","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
18.76,"Star Spinel Earrings of Casting","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
18.77,"Star Spinel Choker of Slaying","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
18.78,"Star Spinel Bracelet of Healing","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#85","Yellow Crafters' Scrip"
18.79,"Star Spinel Ring of Fending","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#85","Yellow Crafters' Scrip"
18.80,"Star Spinel Ring of Aiming","Lv. 61-70",64,64,0,3,"CollectablesShopRefine#85","Yellow Crafters' Scrip"
18.81,"Durium Chaplets","Lv. 61-70",64,65,0,3,"CollectablesShopRefine#86","Yellow Crafters' Scrip"
18.82,"Azurite Earrings of Fending","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
18.83,"Azurite Earrings of Casting","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
18.84,"Azurite Choker of Slaying","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
18.85,"Azurite Choker of Healing","Lv. 61-70",66,67,0,3,"CollectablesShopRefine#90","Yellow Crafters' Scrip"
18.86,"Azurite Bracelet of Aiming","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#88","Yellow Crafters' Scrip"
18.87,"Azurite Ring of Slaying","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#88","Yellow Crafters' Scrip"
18.88,"Azurite Ring of Healing","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#88","Yellow Crafters' Scrip"
18.89,"Azurite Ring of Casting","Lv. 61-70",66,66,0,3,"CollectablesShopRefine#88","Yellow Crafters' Scrip"
18.90,"Palladium Planisphere","Lv. 61-70",70,69,0,3,"CollectablesShopRefine#93","Yellow Crafters' Scrip"
18.91,"Molybdenum Earring of Slaying","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
18.92,"Molybdenum Earring of Casting","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
18.93,"Palladium Choker of Healing","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
18.94,"Palladium Bracelet of Slaying","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
18.95,"Palladium Ring of Fending","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
18.96,"Palladium Ring of Aiming","Lv. 61-70",70,68,0,3,"CollectablesShopRefine#91","Yellow Crafters' Scrip"
18.97,"Palladium Needle","Lv. 61-70",70,69,0,3,"CollectablesShopRefine#93","Yellow Crafters' Scrip"
18.98,"Imperial Jade Earrings of Fending","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
18.99,"Imperial Jade Earrings of Slaying","Lv. 61-70",70,70,0,3,"CollectablesShopRefine#94","Yellow Crafters' Scrip"
